GEO_ID,Geographic_Area_Name,Households,Median_Income_Household,Median_Income_White,Median_Income_Black,Median_Income_AIAN,Median_Income_Asian,Median_Income_NHPI,Percent_Other_Race,Median_Income_Other_Race,Percent_Hispanic_or_Latino,Median_Income_Hispanic_or_Latino,Percent_15_to_24,Median_Income_15_to_24,Percent_25_to_44,Median_Income_25_to_44,Percent_45_to_64,Median_Income_45_to_64,Percent_65_and_over,Median_Income_65_and_Over,Families,Median_Income_Family,Percent_Family_With_Children,Median_Income_Family_with_Children,Percent_Family_no_Children,Median_Income_Family_no_Children,Percent_Married_Couple_Family,Median_Income_Married_Couple_Family,Percent_Female_Householder_no_Spouse,Median_Income_Female_Householder_no_Spouse,Percent_Male_Householder_no_Spouse,Median_Income_Male_Householder_no_Spouse,Nonfamily_Households,Median_Income_Nonfamily_Households,Percent_Nonfamily_Lone_Female,Median_Income_Nonfamily_Lone_Female,Percent_Nonfamily_Lone_Male,Median_Income_Nonfamily_Lone_Male
53027000401,"Census Tract 4.01, Grays Harbor County, Washington",1163,77889,74950,-,-,-,-,0,-,0,-,0,-,34.2,-,37.2,91984,28.5,66591,857,79028,301,-,556,91250,828,79833,0,-,29,59453,306,42965,193,43343,18,-
53027000402,"Census Tract 4.02, Grays Harbor County, Washington",1495,56979,52460,-,-,-,-,0,-,0.9,-,4.6,-,23.1,65081,37.4,64821,34.8,41475,1133,64719,531,64413,602,65484,714,76908,385,51250,34,-,362,34250,210,33375,117,-
53027000501,"Census Tract 5.01, Grays Harbor County, Washington",1144,65978,65435,-,-,-,-,0,-,9.4,40154,0,-,27.5,78449,58.1,65815,14.3,48235,953,66989,378,78750,575,65360,776,78906,105,33036,72,-,191,37226,62,-,119,-
53027000502,"Census Tract 5.02, Grays Harbor County, Washington",1470,51118,49120,-,-,-,-,0,-,6.5,48750,17.2,-,26.6,69191,28,103967,28.2,43893,928,80341,353,69632,575,93029,854,93365,74,-,0,-,542,29274,279,21436,125,47830
53027000600,"Census Tract 6, Grays Harbor County, Washington",1439,59777,60417,-,-,-,-,0.5,-,4.9,86125,2.4,68309,26.2,69135,34.5,62583,36.9,43875,977,67530,380,76357,597,63494,754,76286,123,43281,100,60735,462,34375,205,28698,180,31429
53027000700,"Census Tract 7, Grays Harbor County, Washington",1782,57422,60750,-,55750,-,-,0.7,-,3.5,-,3,51250,18.7,59500,46.7,83750,31.5,50024,1266,77692,292,56167,974,82596,1007,89335,178,41786,81,34028,516,31071,148,31406,272,15789
53027000800,"Census Tract 8, Grays Harbor County, Washington",1970,77867,78983,-,-,-,-,2.2,-,1.7,95139,2.6,78786,21.3,77917,43.9,86800,32.2,42424,1294,94286,400,84167,894,99583,1098,99028,91,-,105,80139,676,43676,266,16085,170,38750
53027000900,"Census Tract 9, Grays Harbor County, Washington",2414,43542,41425,-,-,-,-,0,-,10.4,60664,6,38533,34.1,53750,25.1,54375,34.8,33816,1549,55221,672,60463,877,50347,1124,61915,316,25577,109,-,865,31935,454,31912,233,30551
53027001000,"Census Tract 10, Grays Harbor County, Washington",1584,33917,33910,-,-,-,-,1.9,-,16.9,-,8.9,-,37.6,43004,30.6,24423,23,34333,790,41471,438,36447,352,47692,444,51512,257,33173,89,25478,794,22569,369,23125,263,18639
53027001100,"Census Tract 11, Grays Harbor County, Washington",1726,55776,53966,-,-,-,-,2.7,-,9.7,-,3.4,-,22.4,103229,40.4,64625,33.8,29722,1061,76250,442,67609,619,84702,742,105800,208,-,111,44210,665,17475,277,14763,225,15820
53027001200,"Census Tract 12, Grays Harbor County, Washington",1509,51295,46786,-,71544,61250,-,3.4,13942,17.6,50576,4,14455,39,51521,33.4,61304,23.5,31161,1005,54051,565,42228,440,60000,593,70166,200,12550,212,41087,504,28686,199,20265,177,29260
53027001300,"Census Tract 13, Grays Harbor County, Washington",1375,53250,53676,-,84231,-,-,0.7,-,1.2,-,1,-,25.1,62804,45.7,55233,28.2,34583,766,57955,259,56477,507,58262,520,67813,139,21473,107,46932,609,29612,296,28103,242,47813
53027001400,"Census Tract 14, Grays Harbor County, Washington",846,50189,50354,-,-,-,-,2,-,8.6,50034,2,-,34.4,53417,33.8,58333,29.8,39052,601,53750,276,29038,325,61875,364,78750,110,-,127,35104,245,33520,108,32813,119,33958
53027001500,"Census Tract 15, Grays Harbor County, Washington",1953,41533,41480,-,-,62250,-,0.8,-,7.2,-,5.1,23309,26.1,51655,28.5,57138,40.3,36496,1015,69572,410,72115,605,68849,817,77908,177,-,21,-,938,27851,433,21625,404,35699
53027001601,"Census Tract 16.01, Grays Harbor County, Washington",1172,53750,54375,-,-,-,-,0,-,8.2,53793,6.8,82826,16.3,75110,42.1,55104,34.8,40294,757,75931,189,54735,568,83204,668,78942,73,-,16,-,415,28542,153,22908,158,21552
53027001602,"Census Tract 16.02, Grays Harbor County, Washington",696,44631,43730,-,-,-,-,0,-,0,-,0,-,22.1,85581,38.6,-,39.2,43135,340,61250,42,-,298,76923,309,75865,31,-,0,-,356,31034,215,23903,69,27331
53027940000,"Census Tract 9400, Grays Harbor County, Washington",307,39821,56250,-,37083,-,-,0,-,2,-,2.3,-,21.2,38125,29,57083,47.6,-,218,58000,58,38750,160,63214,108,78000,87,33542,23,49063,89,15938,38,16875,29,12292
53027990000,"Census Tract 9900, Grays Harbor County, Washington",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
53029970100,"Census Tract 9701, Island County, Washington",1093,62109,61339,-,-,76554,-,0,-,6.1,84125,3,70804,30,63409,31.9,78854,35,60770,767,63036,189,71875,578,62054,689,69583,78,34340,0,-,326,50781,142,30227,73,-
53029970200,"Census Tract 9702, Island County, Washington",109,32250,32250,-,-,-,-,0,-,8.3,-,43.1,30417,45,48281,8.3,-,3.7,-,55,41042,20,-,35,50250,50,42083,5,-,0,-,54,30000,4,-,32,31667
53029970300,"Census Tract 9703, Island County, Washington",1689,76540,70896,-,-,-,-,0,-,7.9,-,4.9,-,27,77083,32.3,117961,35.8,57930,1343,78561,447,71042,896,81306,1162,80714,138,34104,43,-,346,57679,144,40577,92,-
53029970401,"Census Tract 9704.01, Island County, Washington",1232,66698,65081,64656,-,-,-,0,-,7.3,86458,3.7,-,53.4,64167,24.4,112621,18.4,60774,762,72589,359,68693,403,82566,605,77326,87,-,70,-,470,37500,257,-,96,-
53029970402,"Census Tract 9704.02, Island County, Washington",1336,67917,49720,-,-,66793,-,0,-,20.3,197856,9.4,49851,45.5,75792,26.5,70709,18.6,27095,896,70353,346,69259,550,75962,739,72309,157,58344,0,-,440,26326,145,-,210,-
53029970500,"Census Tract 9705, Island County, Washington",2695,73605,73919,-,86250,84265,-,1.7,-,7.4,-,2.4,53750,33.9,74075,38.6,85791,25,60962,1893,83266,696,74521,1197,83703,1624,85153,181,44347,88,-,802,56667,316,22794,256,61050
53029970601,"Census Tract 9706.01, Island County, Washington",1507,49492,47060,133072,-,-,-,0.7,-,11.1,-,10.3,-,43.9,50814,28.2,62875,17.6,42674,943,59750,397,47454,546,75122,635,76175,227,17557,81,53607,564,35667,279,33456,188,46953
53029970602,"Census Tract 9706.02, Island County, Washington",1388,51696,53443,33417,-,67801,-,0.9,-,10.4,26734,10.4,-,42.6,50223,22.2,84444,24.9,43199,742,69167,400,45994,342,80270,564,74706,90,-,88,46746,646,38929,295,25859,215,37813
53029970700,"Census Tract 9707, Island County, Washington",1129,53177,51250,-,-,36442,-,3.5,72679,6.1,68472,11.5,53258,49.5,47557,25.6,60433,13.4,55893,482,58145,229,53738,253,65536,325,65083,127,54150,30,53333,647,43179,276,36313,246,43143
53029970800,"Census Tract 9708, Island County, Washington",1288,51938,51938,-,-,-,-,0.7,-,4.6,-,12.1,43224,35,51417,21.5,96806,31.4,44167,774,74211,298,77979,476,64531,612,78245,131,25114,31,71042,514,41707,200,30769,213,44638
53029970900,"Census Tract 9709, Island County, Washington",1603,51229,53288,-,45809,47891,77656,5.1,-,15.5,50568,12.3,39531,82,55426,5.7,-,0,-,1508,52774,1197,51713,311,53531,1317,55824,164,-,27,-,95,47232,16,-,42,-
53029971000,"Census Tract 9710, Island County, Washington",2335,76518,77281,-,-,-,-,0.6,-,5.1,25000,1.7,47679,21.9,76324,35.3,86313,41.1,63125,1649,85631,376,75746,1273,87042,1336,106371,200,46250,113,44313,686,33750,425,24250,185,-
53029971100,"Census Tract 9711, Island County, Washington",1588,57500,57321,-,-,-,-,1.4,-,1.3,-,1.6,51023,19.8,80272,29.3,60313,49.4,46908,1006,70921,199,80245,807,68239,846,79500,124,-,36,107632,582,43821,256,43352,235,40156
53029971301,"Census Tract 9713.01, Island County, Washington",1193,83482,81932,-,-,-,-,6.6,-,6.6,-,0,-,19.9,-,35.2,117012,44.9,56458,631,109554,236,144525,395,95223,526,116786,17,-,88,-,562,75294,97,51161,293,-
53029971302,"Census Tract 9713.02, Island County, Washington",1295,81652,82188,-,-,-,-,0,-,1.5,-,0,-,9.3,118029,21.2,140765,69.5,66694,838,104265,86,117933,752,102941,683,117764,47,69297,108,-,457,48139,262,29737,90,98952
53029971400,"Census Tract 9714, Island County, Washington",2094,90956,91484,-,-,90156,-,0.8,-,3,-,0.9,-,13.5,95066,42.5,101996,43.2,83603,1567,92099,332,91125,1235,95033,1330,95724,134,-,103,107538,527,86356,257,87324,158,37417
53029971500,"Census Tract 9715, Island County, Washington",1554,86111,84917,-,-,-,-,0.4,-,3,91250,1.8,75625,19.6,73100,36.9,112250,41.7,77700,1232,98750,383,73456,849,113583,1025,114750,170,51117,37,135489,322,41415,146,33824,107,42118
53029971600,"Census Tract 9716, Island County, Washington",1697,79028,72552,-,-,-,-,1.6,-,0.9,-,0,-,22.3,84500,41.8,108914,35.9,52500,1354,88906,435,80417,919,91528,1137,99306,131,44554,86,-,343,39306,134,44318,145,33281
53029971700,"Census Tract 9717, Island County, Washington",1999,74219,67115,-,-,-,-,1.4,-,3.3,-,0,-,13.8,66321,41.8,101326,44.4,63500,1438,88429,274,88833,1164,88125,1240,88857,112,75714,86,87273,561,49044,232,29655,242,58750
53029971800,"Census Tract 9718, Island County, Washington",1122,88333,92565,-,-,-,-,0,-,1.3,-,1.8,-,14,106635,47.1,95909,37.2,60972,809,94727,190,118529,619,93555,709,96050,89,53542,11,-,313,49028,136,31875,78,44167
53029971900,"Census Tract 9719, Island County, Washington",1890,82500,81655,-,-,-,-,0.6,-,0.6,-,2,41307,11.4,104531,34.7,110521,52,64444,1208,104545,292,103636,916,105577,1136,107308,49,46719,23,-,682,36313,332,23250,199,36434
53029972000,"Census Tract 9720, Island County, Washington",1937,78403,75893,-,-,91548,-,0,-,2.4,-,2.5,38929,19.3,89063,30.8,80648,47.4,71250,1261,96985,417,74879,844,99196,1111,99173,72,36000,78,44219,676,41935,368,24808,149,40329
53029972100,"Census Tract 9721, Island County, Washington",1553,87014,88750,-,-,55724,-,0,-,3.4,96632,0,-,10.7,95764,42,111579,47.3,76172,999,111645,167,87125,832,113611,884,115667,85,-,30,55795,554,54375,267,40915,134,-
53029992201,"Census Tract 9922.01, Island County, Washington",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
53031950202,"Census Tract 9502.02, Jefferson County, Washington",834,62500,69476,-,-,-,-,1.9,-,2.6,-,0,-,25.5,85764,41.7,61056,32.7,56597,568,76765,159,89028,409,72917,457,86131,85,-,26,96364,266,-,96,-,83,-
53031950301,"Census Tract 9503.01, Jefferson County, Washington",1676,70769,69964,-,-,-,-,0,-,2.2,-,0,-,7,62692,34.2,123045,58.7,62700,1297,94234,115,111302,1182,93226,1231,105505,66,"2,500-",0,-,379,36518,112,37143,224,33047
53031950302,"Census Tract 9503.02, Jefferson County, Washington",1418,70278,75313,-,-,-,-,0,-,7.8,166218,0,-,17.1,130268,32.7,70139,50.2,62986,937,82188,138,-,799,85764,756,114924,163,"2,500-",18,-,481,-,203,-,224,11795
53031950400,"Census Tract 9504, Jefferson County, Washington",1725,57530,55987,-,-,-,-,0.5,-,1.2,-,1.4,119375,24.1,59904,36.2,86500,38.3,36315,1134,70182,351,59297,783,72674,962,70909,142,-,30,73571,591,24896,299,23646,219,19766
53031950501,"Census Tract 9505.01, Jefferson County, Washington",2234,50347,51848,-,-,-,-,7.1,-,1.6,-,0.4,-,11.1,-,29.6,47978,58.9,49231,1519,50316,289,50602,1230,50195,1281,51415,129,36144,109,61424,715,50401,314,36500,227,54327
53031950502,"Census Tract 9505.02, Jefferson County, Washington",1214,67978,68188,-,-,-,-,0,-,4.2,-,0,-,13.1,-,46,71250,40.9,66016,706,87912,50,-,656,88144,582,79107,15,-,109,-,508,54758,163,60990,117,-
53031950602,"Census Tract 9506.02, Jefferson County, Washington",1698,60593,60216,-,-,-,-,0,-,4.3,-,2.7,-,21.4,56310,38.1,77917,37.8,60125,1001,79803,312,43571,689,103229,739,101806,216,25893,46,-,697,47422,309,24081,200,52606
53031950603,"Census Tract 9506.03, Jefferson County, Washington",1664,50568,53403,-,-,-,-,4.7,-,4.7,-,4.7,-,24.2,53403,23,48897,48,45982,587,53260,217,-,370,59375,445,54681,105,45993,37,48750,1077,36580,470,23088,190,28889
53031950604,"Census Tract 9506.04, Jefferson County, Washington",1757,52470,52687,-,-,-,-,0,-,2.4,-,0,-,14.2,53187,37.2,-,48.6,49828,977,90114,291,54155,686,101250,914,98438,50,-,13,-,780,35213,358,26368,351,37101
53031950702,"Census Tract 9507.02, Jefferson County, Washington",831,50553,51442,-,36250,-,-,0,-,1.9,46500,0.6,-,14.6,38750,37.7,61450,47.2,48654,480,67237,93,29531,387,75179,377,75417,87,36417,16,-,351,29137,140,26250,107,22386
53031990000,"Census Tract 9900, Jefferson County, Washington",0,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-,0,-
53033000101,"Census Tract 1.01, King County, Washington",1749,57862,65689,38110,-,58917,-,1.7,-,11,100045,5.6,-,57.3,78097,17.3,38979,19.7,54375,758,58413,410,-,348,58095,493,100250,222,38281,43,-,991,49917,228,48750,543,55417
53033000102,"Census Tract 1.02, King County, Washington",2209,66589,73221,63442,-,-,-,7.7,72875,7.7,72875,5.4,-,34.3,73537,30.9,67466,29.4,43555,1050,140104,288,138750,762,141771,714,139766,255,-,81,-,1159,32388,505,25713,320,29318
53033000201,"Census Tract 2.01, King County, Washington",2354,80730,80282,52143,-,-,-,3.8,92614,8.2,74583,3.7,92765,31.9,71406,40,82494,24.5,47092,1053,103931,427,99417,626,124085,742,140682,180,-,131,-,1301,62311,565,47277,493,80020
53033000202,"Census Tract 2.02, King County, Washington",1548,103750,97589,-,-,112150,-,0,-,4.7,-,4.1,-,39.3,113878,40.2,97917,16.4,-,982,108141,398,121295,584,79405,792,120134,133,-,57,78274,566,90893,135,49934,171,115026
53033000300,"Census Tract 3, King County, Washington",1153,101897,103710,-,-,64313,-,0.8,-,1.4,-,5.1,76058,38.7,122273,43,101607,13.2,45909,725,111375,312,102188,413,115179,498,134861,211,100286,16,-,428,67708,127,55710,135,97951
53033000402,"Census Tract 4.02, King County, Washington",2804,75472,75652,33873,-,-,-,0,-,4.9,-,3,-,28.9,76307,36.4,76649,31.7,54059,955,125114,475,143403,480,100603,780,144667,157,61168,18,-,1849,58979,1167,55848,507,59648
53033000403,"Census Tract 4.03, King County, Washington",1750,37432,-,-,-,36528,-,0,-,2.2,-,3.9,-,39.4,62367,25.2,98206,31.5,14550,706,98311,381,99335,325,86979,470,98986,187,-,49,-,1044,20551,576,14209,296,-
53033000404,"Census Tract 4.04, King County, Washington",2387,33089,34608,30669,-,56698,-,1.3,-,4.7,-,6.1,-,29.2,44924,40.8,38694,23.9,27139,678,54154,196,54444,482,53500,446,76930,208,29925,24,-,1709,28604,835,26834,609,24477
53033000500,"Census Tract 5, King County, Washington",1274,158068,157670,-,-,182917,-,0,-,2.7,226484,0,-,20.4,176919,38.9,201250,40.7,108864,907,192063,408,195455,499,179464,850,196250,33,125417,24,-,367,69625,139,59375,158,-
53033000601,"Census Tract 6.01, King County, Washington",1903,81004,87675,79028,-,-,-,0.3,-,5.3,73736,1.3,-,40.3,126300,38.2,80574,20.3,48689,1045,81250,440,82593,605,74756,537,125625,431,66540,77,90733,858,75383,308,49000,242,58000
53033000602,"Census Tract 6.02, King County, Washington",1515,79850,81860,-,-,-,-,4.2,-,10.6,54464,3.1,-,43.8,81395,33.3,96086,19.7,65942,936,95570,384,124250,552,95127,788,96899,113,42650,35,-,579,73203,180,62661,166,74219
53033000700,"Census Tract 7, King County, Washington",2329,76888,90833,44009,-,70347,-,2.5,-,7.1,77279,5.3,-,42.2,95000,33.7,111452,18.8,30250,1390,89937,467,123664,923,84606,1141,104020,167,33224,82,75588,939,47039,402,37500,244,40417
53033000800,"Census Tract 8, King County, Washington",1196,109300,120884,-,-,91667,-,0,-,0.9,-,2.8,-,40.2,132125,37.5,107721,19.4,72159,717,120324,328,121324,389,113625,554,156667,112,76250,51,66042,479,90583,136,50333,156,55000
53033000900,"Census Tract 9, King County, Washington",933,128250,120469,-,-,176250,-,1.5,-,2,"250,000+",0,-,18.4,148750,49.2,166750,32.4,92000,642,170167,194,226250,448,131250,546,172000,47,61895,49,233542,291,80750,117,96250,94,68333
53033001000,"Census Tract 10, King County, Washington",739,106964,112000,12750,-,120208,-,1.9,-,1.9,-,3.5,66500,33.6,133750,38.6,125179,24.4,54324,446,134000,233,159250,213,104196,422,137083,8,-,16,-,293,56250,58,55227,89,31181
53033001100,"Census Tract 11, King County, Washington",1075,119583,123553,-,-,123537,-,3.1,-,5.8,51979,0.8,-,38.1,122833,40.4,158571,20.7,82650,733,122854,295,124938,438,115543,652,124250,33,-,48,57500,342,75227,57,78194,204,-
53033001201,"Census Tract 12.01, King County, Washington",2365,47924,44848,-,-,53378,-,0,-,3.3,-,5.5,"2,500-",49.7,59035,15.4,26719,29.4,30417,703,62669,366,60272,337,78007,319,71607,238,48558,146,-,1662,35000,833,23722,578,49513
53033001202,"Census Tract 12.02, King County, Washington",1428,72660,74282,-,-,81389,-,0,-,14.4,-,13.2,-,38.4,88696,30,101635,18.3,40739,643,101361,216,101016,427,102212,446,127105,149,58274,48,-,785,55707,333,-,226,56522
53033001300,"Census Tract 13, King County, Washington",2451,77791,81171,41654,34500,78831,-,2.7,-,10.8,51402,8.9,52027,53.5,97521,16.4,80038,21.1,-,936,100921,310,101711,626,96500,642,112917,154,-,140,54306,1515,56354,482,50926,495,50729
53033001400,"Census Tract 14, King County, Washington",2455,104095,104009,-,-,75082,-,0.5,-,4.6,-,0,-,53.9,130485,31.3,117917,14.8,52563,1252,133349,697,134835,555,116250,1148,135167,16,-,88,-,1203,66594,431,63107,338,51336
53033001500,"Census Tract 15, King County, Washington",1149,142063,145163,-,-,131875,-,0,-,3,-,0,-,27.9,148553,40.9,170909,31.2,106094,712,166875,262,166875,450,178750,667,195313,36,-,9,-,437,81780,178,47750,101,80398
53033001600,"Census Tract 16, King County, Washington",1913,172232,178750,-,-,203056,-,0,-,1.9,-,1.9,61250,33.5,234904,41.7,207788,22.9,64333,1294,211500,728,"250,000+",566,167115,1209,214850,45,-,40,176167,619,75625,273,62321,153,100194
53033001701,"Census Tract 17.01, King County, Washington",2163,83456,98077,-,-,74375,-,0.5,-,10.4,110000,4.3,51397,60.7,95231,31.6,95787,3.5,-,950,101705,378,86250,572,122879,757,130252,109,-,84,-,1213,73858,469,41197,287,67824
53033001702,"Census Tract 17.02, King County, Washington",2301,92361,97121,100625,-,70592,-,2.5,-,6,91653,2.4,-,54.8,114009,25.4,84583,17.3,61917,1200,124423,479,175547,721,113153,1033,139977,84,65962,83,-,1101,65428,335,37443,364,89107
53033001800,"Census Tract 18, King County, Washington",2317,95885,114954,-,-,87500,-,1.5,-,6.6,-,3.2,78380,77.1,105893,14.2,79125,5.6,-,842,128125,440,154432,402,98125,717,132670,89,-,36,-,1475,83750,526,41762,289,78438
53033001900,"Census Tract 19, King County, Washington",2307,108542,127535,-,-,66000,-,0.3,-,1.3,146250,5.2,86298,46.3,142250,26.7,125000,21.8,60357,1161,145729,455,173029,706,129537,929,151938,96,145789,136,88333,1146,75658,422,45938,266,80625
53033002000,"Census Tract 20, King County, Washington",1545,124205,116858,-,-,171250,-,0.3,-,2.9,38558,2.1,-,43.5,141400,35.9,128942,18.5,88333,909,160417,410,189583,499,133375,796,168553,85,128472,28,-,636,74792,171,90150,260,43333
53033002100,"Census Tract 21, King County, Washington",1858,122984,125951,-,-,97396,-,0,-,3.8,-,5.7,-,39.3,104545,34,167056,21,62891,1084,166906,435,244338,649,156058,1009,170302,53,64453,22,-,774,66786,337,43443,139,39539
53033002200,"Census Tract 22, King County, Washington",2384,140769,160131,-,-,135903,-,1.2,-,3.6,135859,1.8,-,31.5,144760,37.3,172188,29.4,68594,1762,174559,810,202917,952,145500,1604,190480,137,-,21,-,622,68750,384,42969,126,74653
53033002400,"Census Tract 24, King County, Washington",1427,145391,159010,-,-,92969,-,0.6,-,3.2,"250,000+",0,-,29.8,140885,47.8,186000,22.4,77000,985,167639,417,191705,568,159948,818,190782,111,73144,56,106964,442,95263,175,78469,118,79500
53033002500,"Census Tract 25, King County, Washington",1375,132898,131563,-,-,135357,-,0,-,1.4,-,0.5,-,43.6,183542,32.6,134205,23.3,-,871,159464,401,219712,470,125833,770,167000,54,34625,47,-,504,68056,191,40972,130,-
53033002600,"Census Tract 26, King County, Washington",1976,135000,141875,-,-,102266,-,1.2,-,1.5,-,3.2,-,38.6,137798,44.7,162813,13.4,77917,1185,163672,663,182104,522,137031,965,166719,90,181037,130,119375,791,62917,143,52375,188,-
53033002700,"Census Tract 27, King County, Washington",2450,149239,141286,-,-,234476,-,1.8,-,2.3,"250,000+",6.4,-,41.4,215357,32,154519,20.1,111699,1443,161648,738,207222,705,141849,1278,183913,105,91058,60,98056,1007,95434,290,23125,339,95689
53033002800,"Census Tract 28, King County, Washington",2368,122813,127130,-,-,101389,-,0.6,-,6.9,-,0,-,54.4,120000,30.6,144188,15,48793,1028,177500,484,228000,544,128654,913,184145,73,-,42,-,1340,81330,447,-,373,86741
53033002900,"Census Tract 29, King County, Washington",2139,107578,118173,-,-,172813,-,4,52261,3.2,105234,3.1,-,38.5,150947,44.4,109219,14,66607,1260,146625,595,178194,665,143522,1133,150644,73,"250,000+",54,-,879,64306,407,57566,320,87581
53033003000,"Census Tract 30, King County, Washington",2802,109941,109360,-,-,-,-,1.1,-,5.3,81875,0.7,-,44.3,125682,40.9,138596,14.2,49934,1627,160457,825,146653,802,173258,1410,173112,167,105813,50,109000,1175,81116,362,63676,293,58393
53033003100,"Census Tract 31, King County, Washington",2789,148884,153929,-,-,-,-,0,-,2.1,-,0.2,-,33.5,212054,43.3,159419,23.1,61193,1952,172273,979,208098,973,162788,1734,187109,91,78977,127,104196,837,62028,539,50583,155,61250
53033003201,"Census Tract 32.01, King County, Washington",2533,98993,81705,-,-,161658,-,0.5,-,5.7,-,0.9,-,50.3,129946,18,"250,000+",30.9,49427,925,-,334,"250,000+",591,119139,746,"250,000+",63,-,116,-,1608,76750,843,96332,443,34087
53033003202,"Census Tract 32.02, King County, Washington",2177,125163,114477,-,-,192279,-,1.8,-,6.2,206026,0,-,38.4,149318,39.5,127246,22.1,-,1236,142216,622,164107,614,138173,1063,163610,84,-,89,126563,941,55982,258,107875,436,51701
53033003301,"Census Tract 33.01, King County, Washington",2112,116000,117275,-,-,-,-,0,-,3.6,-,0.8,-,65.7,116075,26.2,173333,7.3,49338,970,146833,449,215583,521,112171,765,211397,146,-,59,-,1142,107837,269,71917,271,75861
53033003302,"Census Tract 33.02, King County, Washington",1631,137917,129821,-,-,-,-,1.4,-,7.4,-,2.5,-,62.8,141955,28,120227,6.8,111406,869,173304,449,231181,420,155294,767,203068,46,-,56,-,762,94231,229,84886,141,93750
